,business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
20,Z5Dq4_MvsW0-83Oj-2CTeA,Boustan,Sud-Ouest,3604 Rue Notre-Dame O,Montreal,QC,H4C 1P5,45.4796498,-73.5805276,3.0,3,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Mediterranean', 'Falafel', 'Restaurants', 'Lebanese', 'Middle Eastern']","Row(Friday='11:00-22:00', Monday='11:00-22:00', Saturday='11:00-22:00', Sunday='11:00-22:00', Thursday='11:00-22:00', Tuesday='11:00-22:00', Wednesday='11:00-22:00')"
21,iScmRSvGhJlPL_ZJ8cl9IA,La Ronde,,22 Chemin Macdonald,Montreal,QC,H3C 6A3,45.522674,-73.534477,3.0,51,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=Row(garage=False, lot=True, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Amusement Parks', 'Active Life']","Row(Friday='8:30-16:30', Monday='8:30-16:30', Saturday='11:00-20:00', Sunday='11:00-22:00', Thursday='8:30-16:30', Tuesday='8:30-16:30', Wednesday='8:30-16:30')"
22,4jsNKfrbgssqKObCzj05hw,Un Magasin de Breuvage,Ville-Marie,1863 Rue Sainte-Catherine O,Montreal,QC,H3H 1M2,45.4929879,-73.5802523,3.0,6,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=False, RestaurantsPriceRange2=1, RestaurantsReservations=False, RestaurantsTableService=False, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='free')","['Bubble Tea', 'Restaurants', 'Food', 'Cafes']","Row(Friday='11:30-23:00', Monday='11:30-22:30', Saturday='11:30-23:00', Sunday='11:30-22:30', Thursday='11:30-22:30', Tuesday='11:30-22:30', Wednesday='11:30-22:30')"
23,rCx_rBhGjBK2tcESLpLEhA,Les Moulins La Fayette,Ville-Marie,250 Rue Sherbrooke O,Montreal,QC,H2X 1X8,45.509004,-73.5705703,4.0,11,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=False, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=1, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Bakeries', 'Coffee & Tea', 'Food']","Row(Friday='7:00-19:00', Monday='7:00-19:00', Saturday='8:00-17:00', Sunday='8:00-17:00', Thursday='7:00-19:00', Tuesday='7:00-19:00', Wednesday='7:00-19:00')"
24,qtsIl9bBtsbxIGK5Zf_F-g,Patrice Pâtissier,Sud-Ouest,"2360 Rue Notre-Dame O, Local 104",Montreal,QC,H3J 1N4,45.4836914,-73.5737434,4.5,54,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=Row(casual=True, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=False, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=True, dessert=True, dinner=False, latenight=False, lunch=True), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='average', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=False, RestaurantsTableService=False, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=True, WiFi='free')","['Food', 'Beer', 'Wine & Spirits', 'Restaurants', 'Bakeries', 'Cooking Schools', 'Specialty Schools', 'Cafes', 'Education']","Row(Friday='10:30-18:30', Monday=None, Saturday='9:30-18:30', Sunday='9:30-17:00', Thursday='10:30-18:30', Tuesday=None, Wednesday='10:30-18:30')"
25,TFIk886eBb3tLc4XFWyiqw,Maison FreshMint,Sud-Ouest,681 Rue de la Commune O,Montreal,QC,H3C 1X6,45.497398,-73.553064,4.0,9,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=True, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=1, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=False, WiFi=None)","['Food Delivery Services', 'Food']","Row(Friday='11:30-13:30', Monday='18:00-20:00', Saturday=None, Sunday=None, Thursday='18:00-20:00', Tuesday='18:00-20:00', Wednesday='18:00-20:00')"
26,-unEKbRspO6OuEaPdmRywg,XO le Restaurant,Ville-Marie,355 Rue Saint-Jacques,Montreal,QC,H2Y 1N9,45.502651,-73.559643,4.0,52,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='full_bar', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=True, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=False, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=True, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=False, GoodForKids=False, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='quiet', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='dressy', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=4, RestaurantsReservations=True, RestaurantsTableService=True, RestaurantsTakeOut=False, Smoking=None, WheelchairAccessible=None, WiFi='free')","['Lounges', 'Restaurants', 'Nightlife', 'Bars', 'French']","Row(Friday='18:00-22:00', Monday='7:00-15:00', Saturday='18:00-22:00', Sunday='7:00-15:00', Thursday='18:00-22:00', Tuesday='7:00-15:00', Wednesday='7:00-15:00')"
27,LTUMA1oIGTUt6XHWY7n9UA,Tim Hortons,Plateau-Mont-Royal,15 Mont-Royal Av W,Montreal,QC,H2T 2R9,45.5199682,-73.5869111,2.0,7,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=1, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)",['Food'],"Row(Friday=None, Monday=None, Saturday=None, Sunday=None, Thursday=None, Tuesday=None, Wednesday=None)"
28,jXJ2ccZTuYrMhrzG2mzfEg,Biosphère,,"Parc Jean-Drapeau, 160 Chemin Tour-de-l'Isle",Montreal,QC,H3C 4G8,45.514048,-73.531604,4.0,26,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Arts & Entertainment', 'Museums']","Row(Friday='10:00-17:00', Monday='10:00-17:00', Saturday='10:00-17:00', Sunday='10:00-17:00', Thursday='10:00-17:00', Tuesday='10:00-17:00', Wednesday='10:00-17:00')"
29,Qb-BQrDZCxP1VMJ7gq7BJg,Eggspectation,Plateau-Mont-Royal,198 Avenue Laurier O,Montreal,QC,H2T 2N8,45.5208420714,-73.5945402306,4.0,13,0,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=True, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=True, Music=None, NoiseLevel='average', Open24Hours=None, OutdoorSeating=True, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=True, RestaurantsTableService=True, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Restaurants', 'Breakfast & Brunch']","Row(Friday='7:00-17:00', Monday='7:00-17:00', Saturday='7:00-17:00', Sunday='7:00-17:00', Thursday='7:00-17:00', Tuesday='7:00-17:00', Wednesday='7:00-17:00')"
30,FZSEyfXa0zIqEKnALisGpg,Jersey's Saloon,Notre-Dame-de-Grâce,5617 Sherbrooke Ouest,Montreal,QC,H4A 1W4,45.4715125712,-73.6141552196,2.0,5,0,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=None, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=None, ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=False, GoodForMeal=None, HairSpecializesIn=None, HappyHour=True, HasTV=None, Music=None, NoiseLevel='very_loud', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=True, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Arts & Entertainment', 'Restaurants', 'Nightlife', 'Bars', 'Cabaret', 'Barbeque']","Row(Friday='9:00-3:00', Monday='9:00-3:00', Saturday='9:00-3:00', Sunday='9:00-3:00', Thursday='9:00-3:00', Tuesday='9:00-3:00', Wednesday='9:00-3:00')"
31,ZdG4umk_doiH5Ai6wg6MlA,Al Dar Restaurant,Ville-Marie,1221 Rue MacKay,Montreal,QC,H3G 2H5,45.4954698,-73.5756428,4.0,4,0,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=False, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=False), HairSpecializesIn=None, HappyHour=None, HasTV=True, Music=None, NoiseLevel='average', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=2, RestaurantsReservations=False, RestaurantsTableService=True, RestaurantsTakeOut=False, Smoking=None, WheelchairAccessible=None, WiFi='free')","['Mediterranean', 'Middle Eastern', 'Cafes', 'Restaurants', 'Tapas/Small Plates']","Row(Friday='12:00-3:00', Monday='12:00-3:00', Saturday='12:00-3:00', Sunday='12:00-3:00', Thursday='12:00-3:00', Tuesday='12:00-3:00', Wednesday='12:00-3:00')"
32,gChKuDVFsc7tjuj9iCTzYQ,Campanelli,Sud-Ouest,4634 Notre Dame O,Montreal,QC,H4C 1S4,45.4732645,-73.588097,4.0,18,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=Row(casual=True, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=False, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=False, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=False, latenight=False, lunch=True), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='quiet', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=False, RestaurantsGoodForGroups=False, RestaurantsPriceRange2=2, RestaurantsReservations=False, RestaurantsTableService=True, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='no')","['Cafes', 'Restaurants']","Row(Friday='7:00-17:00', Monday='7:00-17:00', Saturday='9:00-17:00', Sunday=None, Thursday='7:00-17:00', Tuesday='7:00-17:00', Wednesday='7:00-17:00')"
33,wpoFURL3cYGrVUftq0497A,Question,Plateau-Mont-Royal,"4119 Boulevard Saint-Laurent, Suite 100",Montreal,QC,H2W 1Y7,45.5176885,-73.5806686,5.0,6,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=None, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=False, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=True, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=None, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=True, WiFi=None)","['Active Life', 'Arts & Entertainment', 'Escape Games']","Row(Friday='13:00-22:00', Monday='13:00-22:00', Saturday='11:00-22:00', Sunday='11:00-22:00', Thursday='13:00-22:00', Tuesday='13:00-22:00', Wednesday='13:00-22:00')"
34,3AXXwgaXYeiOkpiNtTYv1w,Pharmaprix,Ville-Marie,390 Rue Sainte-Catherine O,Montreal,QC,H3B 1A1,45.505376,-73.567477,4.5,3,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol=None, Ambience=None, BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=False, valet=False, validated=False), ByAppointmentOnly=None, Caters=None, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=None, GoodForMeal=None, HairSpecializesIn=None, HappyHour=None, HasTV=None, Music=None, NoiseLevel=None, Open24Hours=None, OutdoorSeating=None, RestaurantsAttire=None, RestaurantsCounterService=None, RestaurantsDelivery=None, RestaurantsGoodForGroups=None, RestaurantsPriceRange2=2, RestaurantsReservations=None, RestaurantsTableService=None, RestaurantsTakeOut=None, Smoking=None, WheelchairAccessible=None, WiFi=None)","['Shopping', 'Pharmacy', 'Health & Medical', 'Drugstores']","Row(Friday='8:00-22:00', Monday='8:00-22:00', Saturday='9:00-22:00', Sunday='10:00-22:00', Thursday='8:00-22:00', Tuesday='8:00-22:00', Wednesday='8:00-22:00')"
35,HY5IM3dzUgO8yNgi9c0DIw,Flavours of India,Villeray-Saint-Michel-Parc-Extension,1024 Rue Jean-Talon Ouest,Montreal,QC,H3N 1T1,45.524322,-73.6256656,4.0,14,1,"Row(AcceptsInsurance=None, AgesAllowed=None, Alcohol='none', Ambience=Row(casual=False, classy=False, divey=None, hipster=False, intimate=False, romantic=False, touristy=False, trendy=False, upscale=False), BYOB=None, BYOBCorkage=None, BestNights=None, BikeParking=True, BusinessAcceptsBitcoin=None, BusinessAcceptsCreditCards=True, BusinessParking=Row(garage=False, lot=False, street=True, valet=False, validated=False), ByAppointmentOnly=None, Caters=True, CoatCheck=None, Corkage=None, DietaryRestrictions=None, DogsAllowed=None, DriveThru=None, GoodForDancing=None, GoodForKids=True, GoodForMeal=Row(breakfast=False, brunch=False, dessert=False, dinner=True, latenight=False, lunch=True), HairSpecializesIn=None, HappyHour=None, HasTV=False, Music=None, NoiseLevel='quiet', Open24Hours=None, OutdoorSeating=False, RestaurantsAttire='casual', RestaurantsCounterService=None, RestaurantsDelivery=True, RestaurantsGoodForGroups=True, RestaurantsPriceRange2=1, RestaurantsReservations=True, RestaurantsTableService=True, RestaurantsTakeOut=True, Smoking=None, WheelchairAccessible=None, WiFi='no')","['Indian', 'Restaurants']","Row(Friday='11:00-22:00', Monday='11:00-22:00', Saturday='11:00-22:00', Sunday='11:00-22:00', Thursday='11:00-22:00', Tuesday='11:00-22:00', Wednesday='11:00-22:00')"
